제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
붉은 캉거루 : : 극단 시민극장 제8회 공연,극단 시민극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642693,극단 시민극장,한국문화예술위원회 · 예술자료원-소장자료,포함
붉은 편지,극단 예우,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000721515,극단 예우,한국문화예술위원회 · 예술자료원-소장자료,포함
붉은 허수아비 : 김세근 창작희곡집,김세근,희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000159909,예니,한국문화예술위원회 · 예술자료원-소장자료,포함
붉은 허수아비 : 김세근 희곡작품집,김세근,희곡,2020,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000815133,예니,한국문화예술위원회 · 예술자료원-소장자료,포함
붉은노을 속에 허수아비로 남아 : 극단 선창 제70회 정기공연 및 제12회 전국 연극제 참가작,극단 선창,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642696,극단 선창,한국문화예술위원회 · 예술자료원-소장자료,포함
붓다의 길 : 김흥우 희곡선집 : 남해국제탈공연예술촌 개관 10주년,김흥우,희곡,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000758445,엠-애드,한국문화예술위원회 · 예술자료원-소장자료,포함
붓바람,극단 하땅세,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000721220,극단 하땅세,한국문화예술위원회 · 예술자료원-소장자료,포함
"붕나야, 나무에서 내려오너라",극단 청년좌,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000727077,극단 청년좌,한국문화예술위원회 · 예술자료원-소장자료,포함
브라드 낫트 : 극단 실험극장 제73회 공연; 창립 20주년 기념공연,극단 실험극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642699,극단 실험극장,한국문화예술위원회 · 예술자료원-소장자료,포함
브라드 낫트 : 막七장,극단 실험극장,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704953,극단 실험극장,한국문화예술위원회 · 예술자료원-소장자료,포함
브라드 낫트 : 창립 20주년 기념공연,"후가드, 아돌, 구희서, 김동훈",희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738497,극단실험극장,한국문화예술위원회 · 예술자료원-소장자료,포함
브라이튼 해변의 추억,우리극단 마당,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704483,우리극단 마당,한국문화예술위원회 · 예술자료원-소장자료,포함
브라이튼 해변의 추억,민중극단,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642700,민중극단,한국문화예술위원회 · 예술자료원-소장자료,포함
브라이튼 해변의 추억 : 극단 제작극회 제43회 공연,극단 제작극회,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643330,극단 제작극회,한국문화예술위원회 · 예술자료원-소장자료,포함
브라질리아 : 2003 신춘문예 당선작,한국연극연출가협회,희곡,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643462,한국연극연출가협회,한국문화예술위원회 · 예술자료원-소장자료,포함
브레맨 음악대,인형극단 연희,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643196,인형극단 연희,한국문화예술위원회 · 예술자료원-소장자료,포함
"브레히트 선집 . 1, 희곡","브레히트, 베르톨트",희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000625627,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
"브레히트 선집 . 2, 희곡","브레히트, 베르톨트",희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000625628,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
"브레히트 선집 . 3, 희곡","브레히트, 베르톨트",희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000625629,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
브레히트 죽이기 : 나는 있는 그대로의 현실을 바라본다,극단 실험극장,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000723314,극단 실험극장,한국문화예술위원회 · 예술자료원-소장자료,포함
브레히트 희곡선,"브레히트, 베르톨트",희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000146663,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
"브레히트 희곡선집 : 서푼짜리 오페라, 동의자와 거부자, 예외와의 관습 . 1 초판 5쇄","임한순 Brecht, Bertolt, Bridgmont, Peter",희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000745937,서울대학교출판문화원,한국문화예술위원회 · 예술자료원-소장자료,포함
브레히트와 그의 희곡 : B. 브레히트의 敍事劇과 그 영향,송동준,희곡,2016,기관 등록 연도,000000125339,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
브레히트와 그의 희곡 : 브레히트의 생애와 작품,이원양,희곡,2016,기관 등록 연도,000000125338,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
브레히트와 그의 희곡 : 작품해설ㅡ <억척어멈과 그 자식들>,이원양,희곡,2016,기관 등록 연도,000000125340,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
브로드웨이 42번가,서울뮤지컬컴퍼니,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642823,서울뮤지컬컴퍼니,한국문화예술위원회 · 예술자료원-소장자료,포함
브로드웨이 42번가 : 1981 Tony Award Best Musical,서울뮤지컬컴퍼니,희곡,1981,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000788457,서울뮤지컬컴퍼니,한국문화예술위원회 · 예술자료원-소장자료,포함
브로드웨이로 떠난 닭,이미정,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643427,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
"브루터스, 너마저! : 극단 미학 제7회 정기공연",극단 미학,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643352,극단 미학,한국문화예술위원회 · 예술자료원-소장자료,포함
브루티스 너마저,극단 미학,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000722631,극단 미학,한국문화예술위원회 · 예술자료원-소장자료,포함
브리타니쿠스,국립극단,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000787988,국립극단,한국문화예술위원회 · 예술자료원-소장자료,포함
브리타니쿠스 : 국립극단 세계명작무대 시리즈 2000,국립극단,희곡,2000,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643301,국립극단,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙 코메디,극단 성좌,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000788449,劇團 星座,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙 코메디 : 극단 성좌 제35회 공연,극단 성좌,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642705,극단 성좌,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙러브 : : 극단 춘추 제26회 공연,극단 춘추,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643478,극단 춘추,한국문화예술위원회 · 예술자료원-소장자료,포함
"블랙코로스 : 극단 광대, 극단 환타지 합동 공연",극단 광대,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642701,극단 광대 : 극단 환타지,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙코메디,극단 성좌,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704510,극단 성좌,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙코미디 : 극단 산울림 제11회 공연작품,극단 산울림,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642973,극단 산울림,한국문화예술위원회 · 예술자료원-소장자료,포함
블랙홀,김미정,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643487,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
블랙홀의 전설 : '89 청소년 연극제 참가작품; 극단 신협 126회 공연,극단 신협,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643331,극단 신협,한국문화예술위원회 · 예술자료원-소장자료,포함
블루 룸,극단 서전,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643224,극단 서전,한국문화예술위원회 · 예술자료원-소장자료,포함
블루 사이공 : 제17회 전국연극제 참가작,전북극단 하늘,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643024,전북극단 하늘,한국문화예술위원회 · 예술자료원-소장자료,포함
블루사이공 : 김정숙 희곡집,김정숙,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000707488,모시는 사람들,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
블루사이공 : 월남에서 돌아온 김상사,김정숙,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000723189,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
블루스,공간 극단,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642707,공간 극단,한국문화예술위원회 · 예술자료원-소장자료,포함
비 오는 날의 축제,극단 신화,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000787915,극단 신화,한국문화예술위원회 · 예술자료원-소장자료,포함
비계 낀 감자,극단 시민극장,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000791835,극단 시민극장,한국문화예술위원회 · 예술자료원-소장자료,포함
비계덩어리 : 극단 사계 제5회 대공연,극단 사계절,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642712,극단 사계절,한국문화예술위원회 · 예술자료원-소장자료,포함
비교문학총서 4 : 신화·서사시·소설·희곡,동서문화연구소,희곡,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000004114,계명대학교출판부,한국문화예술위원회 · 예술자료원-소장자료,포함
비내리는 고모령 : : 1차 대본,극단 가교,희곡,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000764587,극단가교,한국문화예술위원회 · 예술자료원-소장자료,포함
비내리는 고모령 : : 최종 대본,극단 가교,희곡,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000764588,극단가교,한국문화예술위원회 · 예술자료원-소장자료,포함
비내리는 호남선,놀이패 신명,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643360,놀이패 신명,한국문화예술위원회 · 예술자료원-소장자료,포함
비는 행운을 싣고,연세극예술 연구반 외,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704874,연세극예술 연구반,한국문화예술위원회 · 예술자료원-소장자료,포함
비는 행운을 싣고,경기고등학교 연극반,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643135,경기고등학교 연극반,한국문화예술위원회 · 예술자료원-소장자료,포함
비닐 하우스,극단 목화 레퍼토리 컴퍼니,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643225,극단 목화 레퍼토리 컴퍼니,한국문화예술위원회 · 예술자료원-소장자료,포함
비닐하우스,극단 목화,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643197,극단 목화,한국문화예술위원회 · 예술자료원-소장자료,포함
비단끈의 노래 : : 제 4회 현대시를 위한 실험무대,극단 민예극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643270,극단 민예극장,한국문화예술위원회 · 예술자료원-소장자료,포함
비디오를 통해서 본 지상의 명상,극단 어울림,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642716,극단 어울림,한국문화예술위원회 · 예술자료원-소장자료,포함
비명을 찾아서 : 소화 62년,"복기일, 김영근",희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000788425,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비몽사몽,이강백,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000703932,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비밀모자,극단 우리극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642719,극단 우리극장,한국문화예술위원회 · 예술자료원-소장자료,포함
비밀없는 비밀이야기 : 古記와 素女,극단 예당,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642822,극단 예당,한국문화예술위원회 · 예술자료원-소장자료,포함
비밀을 말해 줄까?,엄인희,희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738645,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비빔밥,광주연극협회,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643351,광주연극협회,한국문화예술위원회 · 예술자료원-소장자료,포함
비상,최문정,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704876,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비상구 : 제1회 누에 창작 단막 극제,극단 누에,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643402,극단 누에,한국문화예술위원회 · 예술자료원-소장자료,포함
비석,한국청소년공연예술진흥회,희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738963,한국청소년공연예술진흥회,한국문화예술위원회 · 예술자료원-소장자료,포함
비석,부산수산대학 백경극예술연구회,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642722,부산수산대학 백경극예술연구회,한국문화예술위원회 · 예술자료원-소장자료,포함
비쉬에서 일어난 일 : 극단 산울림 창립기념 공연작품,극단 산울림,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643201,극단 산울림,한국문화예술위원회 · 예술자료원-소장자료,포함
비싼 사과의 맛 : 2006 동아일보 신춘문예당선작,신은수,희곡,2006,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643490,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비안市의 回想,이창원,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000705052,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비어짐을 담은 사발 하나 : 최은영 희곡집,최은영,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000709887,해피북미디어,한국문화예술위원회 · 예술자료원-소장자료,포함
비언소 WC : 어처구니 없는 세상이야기,극단 차이무,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642878,극단 차이무,한국문화예술위원회 · 예술자료원-소장자료,포함
비옹사옹,오현주 . 표현예술 연구소,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000788424,오현주 표현예술 연구소,한국문화예술위원회 · 예술자료원-소장자료,포함
비옹사옹,국립극단,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000788437,국립극단,한국문화예술위원회 · 예술자료원-소장자료,포함
비옹사옹 : 86아시아 경기대회 문화예술 축전 참가작품; 국립극단 제120회 정기공연,국립극단,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642911,국립극단,한국문화예술위원회 · 예술자료원-소장자료,포함
비옹사옹 : 오현주 표현예술 연구소 제1기생 work shop 공연,오현주 표현예술연구소,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642724,오현주 표현예술연구소,한국문화예술위원회 · 예술자료원-소장자료,포함
비탈에 선 영웅들,신원하,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000725776,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
비트걸 : 이유진 희곡집,이유진,희곡,2020,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000810507,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
"비평노트 | 시대와 연극, 희곡텍스트와 공연텍스트의 관계를 모색한 한 해 : 2012년 연극계 총평",김기란,희곡,2012,제목의 발행 연도,000000070547,현대미학사,한국문화예술위원회 · 예술자료원-소장자료,포함
비풍초똥팔삶,극단 예우,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643227,극단 예우 : 극단 공연중,한국문화예술위원회 · 예술자료원-소장자료,포함
비행장 옆 자선병원 : 1985 동랑청소년 종합예술제 참가작품,화성여자상업고등학교,희곡,1985,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643140,화성여자상업고등학교,한국문화예술위원회 · 예술자료원-소장자료,포함
비행장옆 자선병원 (하경자 작) : 70년대 단막 희곡선 Ⅱ,하경자,희곡,2015,기관 등록 연도,000000108438,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
비행하는 이카루스 : 너 자신을 사랑해봐,극단 진동,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643457,극단 진동,한국문화예술위원회 · 예술자료원-소장자료,포함
비행하는 이카루스 : 너 자신을 사랑해봐!,극단 예성동인,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643361,극단 예성동인,한국문화예술위원회 · 예술자료원-소장자료,포함
빅토리아 역,극단 원,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643428,극단 원,한국문화예술위원회 · 예술자료원-소장자료,포함
빈 거울,장순안,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704526,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빈 거울 : 비추이지 않는 거울,극단 창고극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642817,극단 창고극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빈 방,극단 민중극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642729,극단 민중극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빈 방 있습니까 : : 선교극단 증언 성탄절 공연작,선교극단 증언,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642728,선교극단 증언,한국문화예술위원회 · 예술자료원-소장자료,포함
빈 손으로 보내었던 그 겨우내 우리들은,이외수,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000723367,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빈대떡 신사 : 본격슬랩스틱 코믹인형극,인형극연구소 인스,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000723906,인형극연구소 인스,한국문화예술위원회 · 예술자료원-소장자료,포함
빈방 있습니까,극단 증언,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000787964,극단 증언,한국문화예술위원회 · 예술자료원-소장자료,포함
빈센트 반고흐 : 천재예술가의 삶과 죽음,극단 산울림,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643302,극단 산울림,한국문화예술위원회 · 예술자료원-소장자료,포함
빈의자 : 단막희곡,정재원,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000705172,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빈집,,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642734,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빌라도의 고백,극단 대하,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642735,극단 대하,한국문화예술위원회 · 예술자료원-소장자료,포함
빌라도의 고백,이진수,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642733,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빌라도의 보고서,"파테르쿠터스, 발레우스, 조철규",희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642736,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빌록시 블루스 : 극단성좌 제80회 공연,극단 성좌,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642737,극단 성좌,한국문화예술위원회 · 예술자료원-소장자료,포함
빗물속에 감춰진 눈물 : 극단 하나 창단 10주년 기념 공연 작품,극단 하나,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642738,극단 하나,한국문화예술위원회 · 예술자료원-소장자료,포함
빛과 그림자,,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643141,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빛나라! 녹색우주선,극단 무궁화,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643142,극단 무궁화,한국문화예술위원회 · 예술자료원-소장자료,포함
빛을 향하여 : 15회 학생극 경연대회 참가작품,고려고교 연극부,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643143,고려고교 연극부,한국문화예술위원회 · 예술자료원-소장자료,포함
빛의 역사,이반,희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738968,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빠담 빠담 빠담,극단 유인촌 레파토리,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642987,극단 유인촌 레파토리,한국문화예술위원회 · 예술자료원-소장자료,포함
빠담 빠담 빠담,극단 현대극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643210,극단 현대극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빠랑 떼리블,극단 실험극장,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704115,극단 실험극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빠스 뻐스,홍석환,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643464,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빠알간 피터의 告白 : 추송웅 모노드라마(No.1),삼일로창고극장,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643327,삼일로창고극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빠알간 피터의 고백 : 추송웅 모노드라마,"카프카, 프란츠 최영일 추송웅",희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642743,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
빨간 트럭에 관한 小考,,희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738606,알과핵소극장,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간 피터의 Go Back! : 나무에서 떨어진 원숭이,극단 해반드르,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643321,극단 해반드르,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간도깨비,한국문화예술진흥원,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000705238,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간모자,꼭두극단 무지개,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643371,꼭두극단 무지개,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간모자,우리인형극회,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643145,우리인형극회,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간모자 아가씨와 크리스마스 : : 극단 영 Op. No.49,극단 영,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642745,극단 영,한국문화예술위원회 · 예술자료원-소장자료,포함
빨간카네이숀 : TV 소극장 대본,연희극예술 연구회,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000705098,연희연극예술 연구회,한국문화예술위원회 · 예술자료원-소장자료,포함
빨강머리 앤 : 는깨소극장 개관기념 제1회 어린이극장,극단 는깨,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642749,극단 는깨,한국문화예술위원회 · 예술자료원-소장자료,포함
빨강바다 : : 극단 예당 정기공연 작품,극단 예당,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643413,극단 예당,한국문화예술위원회 · 예술자료원-소장자료,포함
빨강여우 : 동물의 왕국,극단 가교,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642746,극단 가교,한국문화예술위원회 · 예술자료원-소장자료,포함
빵집,극단 미추,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643491,극단 미추,한국문화예술위원회 · 예술자료원-소장자료,포함
빵집 마누라,극단 광장,희곡,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000738982,극단 광장,한국문화예술위원회 · 예술자료원-소장자료,포함
빵집 마누라,경기도립극단,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642751,경기도립극단,한국문화예술위원회 · 예술자료원-소장자료,포함
"뺑코는 못말려 : 극단 서울무대, 교육창작극단 푸른교실 합동공연",극단 서울무대,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642837,극단 서울무대,한국문화예술위원회 · 예술자료원-소장자료,포함
뺑파,김일구 국악단,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642754,김일구 국악단,한국문화예술위원회 · 예술자료원-소장자료,포함
뺑파傳 : : '94 마당놀이,MBC 문화방송,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643146,MBC 문화방송,한국문화예술위원회 · 예술자료원-소장자료,포함
뺑파전,극단 가람,희곡,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000721874,극단 가람,한국문화예술위원회 · 예술자료원-소장자료,포함
뻐꾸기 둥지 위로 날아간 사람,극단 사계,희곡,2019,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000792190,극단 사계,한국문화예술위원회 · 예술자료원-소장자료,포함
뻐꾸기 둥지위로 날아간 사람 : 극단 사계 제14회 대공연,극단 사계,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642755,극단 사계,한국문화예술위원회 · 예술자료원-소장자료,포함
뻐꾸기 둥지위로 날아간 사람 : 극단 사계 창립 12주년 기념공연,극단 사계,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643148,극단 사계,한국문화예술위원회 · 예술자료원-소장자료,포함
뻐꾹새 : 극작 워크숍 극본,극작워크숍,희곡,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000704910,극작워크숍,한국문화예술위원회 · 예술자료원-소장자료,포함
뻐스停留場 : 극단 부활 제4회 공연작품,극단 부활,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000643072,극단 부활,한국문화예술위원회 · 예술자료원-소장자료,포함
뻔대기전,강월도,희곡,2014,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000642756,[발행처불명],한국문화예술위원회 · 예술자료원-소장자료,포함
