제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
신화의 언어,조현설,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032020&isbn=9791160403619&mid=b30201000000,한겨레,,포함
저만치 혼자서 : 김훈 소설,김훈,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034155&isbn=9788954686921&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
이야기를 보여 줘! : 그림책 거장 21인과 나눈 속 깊은 대화,"마커스, 레너드 S",동화,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1038024&isbn=9791158365561&mid=b30201000000,책읽는곰,,포함
그리스 로마 신화 1 : 올림포스의 신들,"불핀치, 토마스",소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036203&isbn=9791168090477&mid=b30201000000,가나,,포함
화장의 기술 : 문화영 시집,문화영,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032545&isbn=9791186111840&mid=b30201000000,시와에세이,,포함
신화로 즐기는 품질 여행,한재훈,소설,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036927&isbn=9791160100679&mid=b30201000000,KSAM 한국표준협회미디어,,포함
내 심장을 쏴라 : 정유정 장편소설,정유정,장편소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035090&isbn=9788956602998&mid=b30201000000,은행나무,,중복 제외 (앞 순위 출처에 있음)
짧은 동화 긴 생각 6,이규경,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023140&isbn=9788928103751&mid=b30201000000,효리원,,포함
짧은 동화 긴 생각 3,이규경,동화,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023137&isbn=9788928100767&mid=b30201000000,효리원,,포함
올드걸의 시집,은유,시,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024621&isbn=9788997162321&mid=b30201000000,청어람미디어,,포함
SF 작가입니다,배명훈,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031840&isbn=9788932036007&mid=b30201000000,문학과지성사,,포함
시는 휴일도 없이,이용임,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031852&isbn=9791189128937&mid=b30201000000,걷는사람,,포함
근로하는 자세 : 이태승 소설,이태승,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034431&isbn=9791167371522&mid=b30201000000,은행나무,,포함
지지 않는다는 말:김연수 산문집,김연수,수필,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021445&isbn=9788992783613&mid=b30201000000,마음의 숲,,포함
신화와 콘텐츠,박희영,소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029643&isbn=9791159012051&mid=b30201000000,한국외국어대학교 지식출판원,,포함
하루거리,김휘훈,동화,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031869&isbn=9791186825241&mid=b30201000000,그림책공작소,,포함
고양이는 사라지지 않는다 : 정선임 소설,정선임,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035577&isbn=9791130695136&mid=b30201000000,다산책방,,포함
우리의 밤이 시작되는 곳 : 고요한 장편소설,고요한,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034170&isbn=9791161571317&mid=b30201000000,나무옆의자,,포함
그린펜션,김제철,평론,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031821&isbn=9791155922422&mid=b30201000000,작가와비평,,포함
귀는 눈을 감았다 : 김은우 시집,김은우,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032544&isbn=9791162431306&mid=b30201000000,시산맥사,,포함
느낌은 멈추지 않는다 : 안주철 시집,안주철,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032547&isbn=9791156625063&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
능소화가 피면서 악기를 창가에 걸어둘 수 있게 되었다 : 안도현 시집,안도현,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032548&isbn=9788936424497&mid=b30201000000,창비,,포함
그램그램 영문법 원정대 23,장영준,평론,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031510&isbn=9788964357712&mid=b30201000000,사회평론,,포함
실전 모국어 : 양정규 소설집,양정규,단편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032504&isbn=9791189176358&mid=b30201000000,청색종이,,포함
환상의 동네서점 : 배지영 에세이,배지영,수필,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032508&isbn=9791190473385&mid=b30201000000,새움,,포함
양치식물 : 김정희 시집,김정희,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032551&isbn=9788961042703&mid=b30201000000,한국문연,,포함
친애하는 인민들의 문학 생활 : 북한의 페미니즘 소설부터 반체제 지하문학까지,오창은,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032552&isbn=9791190893268&mid=b30201000000,서해문집,,포함
타인의 집: 손원평 소설집,손원평,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034059&isbn=9788936438456&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
우리의 초능력은 우는 일이 전부라고 생각해 : 윤종욱 시집,윤종욱,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032542&isbn=9788937408946&mid=b30201000000,민음사,,포함
시나리오 쓰고 있네 : 황서미 에세이,황서미,희곡,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032515&isbn=9788965292470&mid=b30201000000,씽크스마트,,포함
환상 이야기 : 금기웅 소설집,금기웅,단편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032460&isbn=9788970759128 &mid=b30201000000,문학세계사,,포함
왕진 가방 속의 페미니즘 : 동네 주치의의 명랑 뭉클 에세이,추혜인,수필,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032514&isbn=9791186757642&mid=b30201000000,심플라이프,,포함
조용희 청소기 : 김보라 그림책,김보라,동화,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035738&isbn=9788936429027&mid=b30201000000,창비,,포함
어느 날 마음이 불행하다고 말했다 : 손미나 에세이,손미나,수필,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032516&isbn=9791190908603&mid=b30201000000,위즈덤하우스,,포함
시를 잊은 그대에게,정재찬,시,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1018047&isbn=9788958628224&mid=b30201000000,휴머니스트,,중복 제외 (앞 순위 출처에 있음)
길에서 개손자를 만나다 : 박상률 시집,박상률,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032522&isbn=9788960215108&mid=b30201000000,천년의시작,,포함
지질 시간 : 김백겸 시집,김백겸,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032523&isbn=9791187756736&mid=b30201000000,함께하는출판그룹파란,,포함
한정판 인생 : 이철경 시집,이철경,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032521&isbn=9788939230538&mid=b30201000000,실천문학사,,포함
넌 무작정 온다 : 김양희 시집,김양희,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032525&isbn=9791190487290&mid=b30201000000,고요아침,,포함
나무의 목숨 : 신승근 시집,신승근,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032526&isbn=9791188710775&mid=b30201000000,달아실,,포함
누구도 모르는 저쪽 : 허림 시집,허림,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032527&isbn=9791188710768&mid=b30201000000,달아실,,포함
섬의 오디세이 : 박선우 시집,박선우,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032528&isbn=9791196810726&mid=b30201000000,더푸른 출판사,,포함
우리가 만난 시간 : 이은용 장편소설,이은용,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032489&isbn=9788932037608&mid=b30201000000,문학과지성사,,포함
괴불주머니 : 윤혜숙 장편소설,윤혜숙,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032488&isbn=9791163500292&mid=b30201000000,단비,,포함
세 그루 밀원 : 이상열 시집,이상열,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032532&isbn=9788992219938&mid=b30201000000,애지,,포함
아브락사스의 정원 : 이평재 소설,이평재,소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027998&isbn=9791186748916&mid=b30201000000,나무옆의자,,포함
그 개와 같은 말:임현 소설집,임현,단편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027516&isbn=9788972758310&mid=b30201000000,현대문학,,포함
한류 신화에 관한 열가지 논쟁,진달용,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034836&isbn=9788946073692&mid=b30201000000,한울아카데미,,포함
도깨비가 없다고?:권영상 동시집,권영상,노래,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030618&isbn=9791160944419&mid=b30201000000,사계절,,포함
가녀장의 시대 : 이슬아 장편소설,이슬아,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035252&isbn=9788954688796&mid=b30201000000,이야기장수,,중복 제외 (앞 순위 출처에 있음)
언제나 민생을 염려하노니:조선을 움직인 사인의 경세가들,이정철,평론,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022319&isbn=9788976965394&mid=b30201000000,역사비평사,,포함
오직 한 사람의 차지 : 김금희 소설,김금희,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030390&isbn=9788954657273&mid=b30201000000,문학동네,,포함
이혼 법정에 선 식민지 조선 여성들 : 근대적 이혼제도의 도입과 젠더,소현숙,평론,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029884&isbn=9788976961389&mid=b30201000000,역사비평사,,포함
경성 탐정 사무소:박하민 장편소설 4,박하민,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026424&isbn=9791156410812&mid=b30201000000,로담,,포함
신과 함께:신화편.3-3,주호민,소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022083&isbn=9788959195008&mid=b30201000000,애니북스,,포함
역사는 왜 가르쳐야 하는가 : 민주시민을 키우는 새로운 역사교육,"바튼, 키쓰",평론,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029737&isbn=9788976964298&mid=b30201000000,역사비평사,,포함
달에도 시인이 살겠지:백이운 시조집,백이운,시조,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030569&isbn=9788979446791&mid=b30201000000,책만드는집,,포함
버릴까:홍성훈 시조집,홍성훈,시조,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030575&isbn=9791130813981&mid=b30201000000,푸른사상,,포함
"추리 천재 엉덩이 탐정.6,수상한 탐정 사무소 사건",트롤,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035157&isbn=9791162335123&mid=b30201000000,아이세움(미래엔),,포함
시를 읽는 오후,최영미,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027213&isbn=9788965746294&mid=b30201000000,해냄,,포함
세종의 나라 2 : 김진명 장편소설,김진명,장편소설,2026,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1038046&isbn=9791167764126&mid=b30201000000,이타북스,,포함
오늘처럼 인생이 싫었던 날은:세사르 바예호 시선집,"바예호, 세사르",시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027560&isbn=9791130614151&mid=b30201000000,다산책방,,포함
돈의 시나리오 [큰글자책] : 계획이 있는 돈은 흔들리지 않는다,"김종봉, 제갈현열",희곡,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033027&isbn=9791130639321&mid=b30201000000,다산북스,,포함
금강에 백석의 흰 당나귀가 지나갔다 : 박재홍 시집,박재홍,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035627&isbn=9791162433164&mid=b30201000000,시산맥사,,포함
어린 만세꾼:정명섭 장편동화,정명섭,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030638&isbn=9791160944433&mid=b30201000000,사계절,,포함
우리가 다리를 건널 때 : 문지혁 소설,문지혁,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034446&isbn=9791130690230&mid=b30201000000,다산책방,,포함
김윤미 희곡집.5,김윤미,희곡,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028011&isbn=9788971156391&mid=b30201000000,평민사,,포함
"그리스 로마 신화 10 : 트로이, 트로이로!","불핀치, 토머스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029390&isbn=9788957363102&mid=b30201000000,가나,,포함
투명 의자:윤해연 장편동화,윤해연,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030645&isbn=9788997798681&mid=b30201000000,별숲,,포함
밤의 양들 1 : 이정명 장편소설,이정명,장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030342&isbn=9791189982461&mid=b30201000000,은행나무,,포함
사소한 정의 : 앤 레키 장편소설,"레키, 앤",장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030009&isbn=9791187206088&mid=b30201000000,아작,,포함
우리의 남극 탐험기 : 김근우 장편소설,김근우,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028001&isbn=9791161570082&mid=b30201000000,나무옆의자,,중복 제외 (앞 순위 출처에 있음)
건전지 할머니 : 강인숙·전승배 그림책,"강인숙,전승배",동화,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1038102&isbn=9788936429454&mid=b30201000000,창비,,포함
아침 일곱 시,임유,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036455&isbn=9791191886160&mid=b30201000000,향출판사,,포함
그가 내린 곳 : 박혜상 소설집,박혜상,단편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028013&isbn=9788932029832&mid=b30201000000,문학과지성사,,포함
꽃을 보듯 너를 본다 [큰글자책] : 나태주 시집,나태주,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030415&isbn=9791157283644&mid=b30201000000,지혜,,중복 제외 (앞 순위 출처에 있음)
"연대기, 괴물 : 임철우 소설집",임철우,단편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027993&isbn=9788932029955&mid=b30201000000,문학과지성사,,포함
한눈에펼쳐보는한국사연표그림책,정연,동화,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1016521&isbn=9788972216988&mid=b30201000000,진선아이,,포함
급소 : 김덕희 소설집,김덕희,단편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028021&isbn=9788932030135&mid=b30201000000,문학과지성사,,포함
예의 바른 딸기 : 김미희 동시집,김미희,노래,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028031&isbn=9788965913313&mid=b30201000000,휴먼어린이,,포함
